Campus,Year,Session,Subject,Course,Section,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,85-89.1,90-100.1
UBCV,2021.0,W,POLI,370.0,OVERALL,97.0,77.69072165,16.75333352,95.0,5.0,5.0,2.0,1.0,6.0,0.0,2.0,11.0,10.0,23.0,21.0,16.0,,
UBCV,2021.0,W,POLI,370.0,1,97.0,86.8556701,5.259890863,96.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,22.0,34.0,32.0,,
UBCV,2021.0,W,POLI,370.0,2,68.0,84.86764706,7.370583751,93.0,59.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,13.0,23.0,21.0,,
UBCV,2021.0,W,POLI,370.0,OVERALL,165.0,86.03636364,6.273143403,96.0,59.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,12.0,35.0,57.0,53.0,,
UBCV,2021.0,W,POLI,370.0,1,102.0,84.32352941,10.63448693,95.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,34.0,24.0,28.0,,
UBCV,2021.0,W,POLI,370.0,OVERALL,102.0,84.32352941,10.63448693,95.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,34.0,24.0,28.0,,
UBCV,2021.0,W,POLI,372.0,1,94.0,76.5106383,8.580729448,91.0,19.0,1.0,0.0,0.0,1.0,3.0,13.0,23.0,16.0,23.0,13.0,1.0,,
UBCV,2021.0,W,POLI,372.0,OVERALL,94.0,76.5106383,8.580729448,91.0,19.0,1.0,0.0,0.0,1.0,3.0,13.0,23.0,16.0,23.0,13.0,1.0,,
UBCV,2021.0,W,POLI,375.0,1,74.0,79.02702703,10.78935672,91.0,23.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,11.0,31.0,16.0,3.0,,
UBCV,2021.0,W,POLI,375.0,2,76.0,76.85526316,11.4876211,90.0,33.0,4.0,0.0,1.0,1.0,1.0,7.0,6.0,15.0,28.0,9.0,4.0,,
UBCV,2021.0,W,POLI,375.0,3,89.0,77.43820225,11.27744638,90.0,18.0,3.0,1.0,0.0,0.0,1.0,11.0,11.0,17.0,26.0,18.0,1.0,,
UBCV,2021.0,W,POLI,375.0,OVERALL,239.0,77.74476987,11.18549311,91.0,18.0,9.0,2.0,1.0,1.0,3.0,20.0,24.0,43.0,85.0,43.0,8.0,,
UBCV,2021.0,W,POLI,378.0,1,99.0,75.58585859,10.35197911,87.0,31.0,2.0,4.0,2.0,2.0,1.0,6.0,19.0,22.0,23.0,18.0,0.0,,
UBCV,2021.0,W,POLI,378.0,2,95.0,70.08421053,17.38528551,86.0,0.0,7.0,2.0,1.0,4.0,9.0,9.0,16.0,22.0,21.0,4.0,0.0,,
UBCV,2021.0,W,POLI,378.0,OVERALL,194.0,72.89175258,14.46466604,87.0,0.0,9.0,6.0,3.0,6.0,10.0,15.0,35.0,44.0,44.0,22.0,0.0,,
UBCV,2021.0,W,POLI,379.0,1,74.0,76.2972973,11.28671146,88.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,9.0,27.0,26.0,5.0,0.0,,
UBCV,2021.0,W,POLI,379.0,2,69.0,69.34782609,19.71325777,90.0,10.0,10.0,2.0,0.0,0.0,4.0,6.0,10.0,10.0,17.0,9.0,1.0,,
UBCV,2021.0,W,POLI,379.0,OVERALL,143.0,72.94405594,16.23974269,90.0,0.0,12.0,2.0,1.0,1.0,5.0,8.0,19.0,37.0,43.0,14.0,1.0,,
UBCV,2021.0,W,POLI,380.0,1,107.0,73.04672897,15.68221152,93.0,0.0,8.0,1.0,2.0,6.0,8.0,14.0,12.0,15.0,22.0,10.0,9.0,,
UBCV,2021.0,W,POLI,380.0,2,137.0,69.13138686,20.06050316,92.0,0.0,15.0,7.0,4.0,11.0,8.0,13.0,18.0,10.0,28.0,14.0,9.0,,
UBCV,2021.0,W,POLI,380.0,OVERALL,244.0,70.84836066,18.33831463,93.0,0.0,23.0,8.0,6.0,17.0,16.0,27.0,30.0,25.0,50.0,24.0,18.0,,
UBCV,2021.0,W,POLI,390.0,1,16.0,85.375,15.99114338,92.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,,
UBCV,2021.0,W,POLI,390.0,OVERALL,16.0,85.375,15.99114338,92.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,,
UBCV,2021.0,W,POLI,402.0,1,15.0,79.0,3.464101615,86.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,1.0,0.0,,
UBCV,2021.0,W,POLI,402.0,OVERALL,15.0,79.0,3.464101615,86.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,1.0,0.0,,
UBCV,2021.0,W,POLI,405.0,1,13.0,80.15384615,6.97431184,88.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,5.0,0.0,,
UBCV,2021.0,W,POLI,405.0,OVERALL,13.0,80.15384615,6.97431184,88.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,5.0,0.0,,
UBCV,2021.0,W,POLI,405.0,1,8.0,82.25,3.284161124,86.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,,
UBCV,2021.0,W,POLI,405.0,OVERALL,8.0,82.25,3.284161124,86.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,,
UBCV,2021.0,W,POLI,405.0,1,8.0,81.5,6.92820323,89.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,,
UBCV,2021.0,W,POLI,405.0,OVERALL,8.0,81.5,6.92820323,89.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,,
UBCV,2021.0,W,POLI,405.0,1,8.0,86.25,3.240370349,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,,
UBCV,2021.0,W,POLI,405.0,OVERALL,8.0,86.25,3.240370349,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,,
UBCV,2021.0,W,POLI,405.0,1,24.0,81.04166667,7.776660548,96.0,67.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,11.0,4.0,2.0,,
UBCV,2021.0,W,POLI,405.0,OVERALL,24.0,81.04166667,7.776660548,96.0,67.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,11.0,4.0,2.0,,
UBCV,2021.0,W,POLI,420.0,1,7.0,87.0,3.696845502,92.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,,
UBCV,2021.0,W,POLI,420.0,OVERALL,7.0,87.0,3.696845502,92.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,,
UBCV,2021.0,W,POLI,422.0,1,16.0,70.3125,24.80246964,95.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,,
UBCV,2021.0,W,POLI,422.0,OVERALL,16.0,70.3125,24.80246964,95.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,,
UBCV,2021.0,W,POLI,422.0,1,15.0,82.66666667,7.631388815,92.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,,
UBCV,2021.0,W,POLI,422.0,OVERALL,15.0,82.66666667,7.631388815,92.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,,
UBCV,2021.0,W,POLI,428.0,1,11.0,71.90909091,24.96579478,87.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,,
UBCV,2021.0,W,POLI,428.0,OVERALL,11.0,71.90909091,24.96579478,87.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,,
UBCV,2021.0,W,POLI,439.0,1,17.0,82.82352941,5.703456125,89.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,9.0,0.0,,
UBCV,2021.0,W,POLI,439.0,2,17.0,83.29411765,3.423534465,88.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,,
UBCV,2021.0,W,POLI,439.0,OVERALL,34.0,83.05882353,4.638058479,89.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0,17.0,0.0,,
UBCV,2021.0,W,POLI,440.0,1,15.0,78.33333333,5.563486403,84.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,,
UBCV,2021.0,W,POLI,440.0,2,11.0,82.0,2.529822128,86.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,,
UBCV,2021.0,W,POLI,440.0,OVERALL,26.0,79.88461539,4.827644751,86.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,17.0,2.0,0.0,,
UBCV,2021.0,W,POLI,440.0,1,15.0,80.33333333,3.735288604,86.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,0.0,,
UBCV,2021.0,W,POLI,440.0,OVERALL,15.0,80.33333333,3.735288604,86.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,0.0,,
UBCV,2021.0,W,POLI,446.0,1,9.0,85.44444444,1.740051085,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,
UBCV,2021.0,W,POLI,446.0,OVERALL,9.0,85.44444444,1.740051085,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,
UBCV,2021.0,W,POLI,448.0,1,12.0,77.16666667,20.06278025,89.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,,
UBCV,2021.0,W,POLI,448.0,OVERALL,12.0,77.16666667,20.06278025,89.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,,
UBCV,2021.0,W,POLI,449.0,1,8.0,87.0,5.554920599,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,,
UBCV,2021.0,W,POLI,449.0,OVERALL,8.0,87.0,5.554920599,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,,
UBCV,2021.0,W,POLI,449.0,1,8.0,73.875,24.07391891,91.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,,
UBCV,2021.0,W,POLI,449.0,OVERALL,8.0,73.875,24.07391891,91.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,,
UBCV,2021.0,W,POLI,460.0,1,15.0,88.06666667,6.474859807,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,,
UBCV,2021.0,W,POLI,460.0,OVERALL,15.0,88.06666667,6.474859807,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,,
UBCV,2021.0,W,POLI,460.0,1,17.0,82.23529412,2.462960915,86.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,,
UBCV,2021.0,W,POLI,460.0,OVERALL,17.0,82.23529412,2.462960915,86.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,,
UBCV,2021.0,W,POLI,462.0,1,17.0,79.52941177,10.71282903,87.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,,
UBCV,2021.0,W,POLI,462.0,OVERALL,17.0,79.52941177,10.71282903,87.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,,
UBCV,2021.0,W,POLI,464.0,1,15.0,82.4,3.832194448,87.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,0.0,,
UBCV,2021.0,W,POLI,464.0,OVERALL,15.0,82.4,3.832194448,87.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,0.0,,
UBCV,2021.0,W,POLI,464.0,1,22.0,84.59090909,9.950635734,94.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,7.0,,
UBCV,2021.0,W,POLI,464.0,OVERALL,22.0,84.59090909,9.950635734,94.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,7.0,,
UBCV,2021.0,W,POLI,464.0,2,20.0,86.1,8.232797056,92.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,,
UBCV,2021.0,W,POLI,464.0,OVERALL,20.0,86.1,8.232797056,92.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,,
UBCV,2021.0,W,POLI,464.0,1,18.0,85.0,3.850133688,90.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,,
UBCV,2021.0,W,POLI,464.0,OVERALL,18.0,85.0,3.850133688,90.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,,
UBCV,2021.0,W,POLI,464.0,1,19.0,82.63157895,5.144690103,89.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,,
UBCV,2021.0,W,POLI,464.0,OVERALL,19.0,82.63157895,5.144690103,89.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,,
UBCV,2021.0,W,POLI,492.0,1,16.0,85.875,5.643580424,92.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,,
UBCV,2021.0,W,POLI,492.0,OVERALL,16.0,85.875,5.643580424,92.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
UBCV,2021.0,W,PHIL,100.0,1,101.0,73.78217822,15.60359187,99.0,0.0,8.0,3.0,2.0,3.0,7.0,10.0,13.0,14.0,21.0,13.0,7.0,,
UBCV,2021.0,W,PHIL,100.0,OVERALL,101.0,73.78217822,15.60359187,99.0,0.0,8.0,3.0,2.0,3.0,7.0,10.0,13.0,14.0,21.0,13.0,7.0,,
UBCV,2021.0,W,PHIL,101.0,1,121.0,74.80991736,7.544660418,88.0,45.0,1.0,3.0,1.0,2.0,11.0,14.0,28.0,29.0,23.0,9.0,0.0,,
UBCV,2021.0,W,PHIL,101.0,2,132.0,69.75757576,16.05435482,92.0,0.0,8.0,10.0,7.0,11.0,10.0,15.0,18.0,14.0,19.0,14.0,6.0,,
UBCV,2021.0,W,PHIL,101.0,3,103.0,73.08737864,14.76024523,90.0,0.0,6.0,0.0,1.0,2.0,2.0,11.0,25.0,29.0,20.0,6.0,1.0,,
UBCV,2021.0,W,PHIL,101.0,OVERALL,356.0,72.43820225,13.47816601,92.0,0.0,15.0,13.0,9.0,15.0,23.0,40.0,71.0,72.0,62.0,29.0,7.0,,
UBCV,2021.0,W,PHIL,102.0,1,112.0,73.78571429,10.59017782,92.0,0.0,3.0,0.0,1.0,4.0,8.0,17.0,27.0,27.0,17.0,6.0,2.0,,
UBCV,2021.0,W,PHIL,102.0,2,108.0,82.62037037,13.13034411,97.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,13.0,28.0,33.0,23.0,,
UBCV,2021.0,W,PHIL,102.0,3,95.0,70.62105263,15.01926348,91.0,0.0,8.0,3.0,4.0,4.0,3.0,18.0,17.0,10.0,17.0,10.0,1.0,,
UBCV,2021.0,W,PHIL,102.0,OVERALL,315.0,75.86031746,13.83776035,97.0,0.0,13.0,3.0,6.0,8.0,12.0,37.0,49.0,50.0,62.0,49.0,26.0,,
UBCV,2021.0,W,PHIL,120.0,1,127.0,78.14173228,15.01254735,95.0,11.0,6.0,7.0,4.0,2.0,7.0,4.0,13.0,7.0,17.0,33.0,27.0,,
UBCV,2021.0,W,PHIL,120.0,2,107.0,78.01869159,14.85462974,96.0,8.0,3.0,1.0,9.0,3.0,5.0,10.0,7.0,10.0,11.0,23.0,25.0,,
UBCV,2021.0,W,PHIL,120.0,99A,96.0,81.76041667,12.20417943,99.0,39.0,2.0,1.0,3.0,3.0,6.0,3.0,4.0,11.0,14.0,20.0,29.0,,
UBCV,2021.0,W,PHIL,120.0,99C,131.0,78.69465649,21.0884194,99.0,0.0,10.0,5.0,4.0,2.0,3.0,8.0,8.0,10.0,15.0,12.0,54.0,,
UBCV,2021.0,W,PHIL,120.0,OVERALL,461.0,79.02386117,16.46410704,99.0,0.0,21.0,14.0,20.0,10.0,21.0,25.0,32.0,38.0,57.0,88.0,135.0,,
UBCV,2021.0,W,PHIL,125.0,1,39.0,72.51282051,13.71298231,88.0,11.0,1.0,2.0,1.0,2.0,0.0,7.0,12.0,3.0,4.0,7.0,0.0,,
UBCV,2021.0,W,PHIL,125.0,2,21.0,74.42857143,9.047493733,86.0,54.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,2.0,0.0,,
UBCV,2021.0,W,PHIL,125.0,3,131.0,79.95419847,9.162517789,86.0,3.0,2.0,0.0,2.0,2.0,1.0,4.0,8.0,13.0,72.0,27.0,0.0,,
UBCV,2021.0,W,PHIL,125.0,OVERALL,191.0,77.82722513,10.67049509,88.0,3.0,3.0,3.0,4.0,5.0,2.0,15.0,22.0,20.0,81.0,36.0,0.0,,
UBCV,2021.0,W,PHIL,211.0,1,49.0,75.34693878,11.27414265,90.0,30.0,1.0,2.0,1.0,1.0,4.0,4.0,7.0,9.0,9.0,10.0,1.0,,
UBCV,2021.0,W,PHIL,211.0,OVERALL,49.0,75.34693878,11.27414265,90.0,30.0,1.0,2.0,1.0,1.0,4.0,4.0,7.0,9.0,9.0,10.0,1.0,,
UBCV,2021.0,W,PHIL,212.0,1,55.0,76.87272727,11.82128423,93.0,30.0,2.0,1.0,0.0,1.0,4.0,6.0,5.0,7.0,18.0,8.0,3.0,,
UBCV,2021.0,W,PHIL,212.0,OVERALL,55.0,76.87272727,11.82128423,93.0,30.0,2.0,1.0,0.0,1.0,4.0,6.0,5.0,7.0,18.0,8.0,3.0,,
UBCV,2021.0,W,PHIL,220.0,1,91.0,69.02197802,19.0933252,99.0,0.0,8.0,10.0,2.0,8.0,9.0,12.0,9.0,2.0,10.0,12.0,9.0,,
UBCV,2021.0,W,PHIL,220.0,2,121.0,83.15702479,11.16617531,98.0,33.0,1.0,1.0,2.0,0.0,7.0,8.0,9.0,7.0,21.0,23.0,42.0,,
UBCV,2021.0,W,PHIL,220.0,3,67.0,73.6119403,19.55253624,92.0,0.0,5.0,3.0,6.0,3.0,2.0,5.0,4.0,7.0,6.0,15.0,11.0,,
UBCV,2021.0,W,PHIL,220.0,4,66.0,75.74242424,20.7848396,99.0,0.0,3.0,7.0,3.0,3.0,5.0,2.0,2.0,2.0,9.0,12.0,18.0,,
UBCV,2021.0,W,PHIL,220.0,5,98.0,72.34693878,18.2378908,99.0,0.0,7.0,5.0,5.0,5.0,8.0,9.0,13.0,7.0,15.0,11.0,13.0,,
UBCV,2021.0,W,PHIL,220.0,6,91.0,78.41758242,16.59589369,98.0,0.0,4.0,2.0,0.0,5.0,3.0,7.0,9.0,9.0,12.0,17.0,23.0,,
UBCV,2021.0,W,PHIL,220.0,99A,208.0,79.86057692,15.63857437,93.0,0.0,9.0,1.0,4.0,6.0,5.0,13.0,16.0,16.0,25.0,62.0,51.0,,
UBCV,2021.0,W,PHIL,220.0,99C,114.0,64.31578947,21.37582614,91.0,0.0,18.0,7.0,12.0,8.0,10.0,6.0,9.0,12.0,16.0,11.0,5.0,,
UBCV,2021.0,W,PHIL,220.0,OVERALL,857.0,75.2882147,18.45326919,99.0,0.0,55.0,36.0,34.0,38.0,49.0,62.0,71.0,63.0,114.0,163.0,172.0,,
UBCV,2021.0,W,PHIL,230.0,1,80.0,73.7875,11.70166466,85.0,4.0,2.0,1.0,0.0,3.0,2.0,11.0,17.0,25.0,16.0,3.0,0.0,,
UBCV,2021.0,W,PHIL,230.0,3,79.0,79.37974684,14.67887353,94.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,15.0,31.0,15.0,7.0,,
UBCV,2021.0,W,PHIL,230.0,4,73.0,74.50684932,12.29625427,90.0,17.0,2.0,1.0,4.0,3.0,3.0,12.0,8.0,10.0,17.0,12.0,1.0,,
UBCV,2021.0,W,PHIL,230.0,OVERALL,232.0,75.91810345,13.15334862,94.0,0.0,6.0,3.0,4.0,8.0,6.0,25.0,28.0,50.0,64.0,30.0,8.0,,
UBCV,2021.0,W,PHIL,235.0,1,52.0,74.23076923,14.09855421,91.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,12.0,15.0,5.0,1.0,,
UBCV,2021.0,W,PHIL,235.0,OVERALL,52.0,74.23076923,14.09855421,91.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,12.0,15.0,5.0,1.0,,
UBCV,2021.0,W,PHIL,240.0,1,40.0,76.725,9.994838411,91.0,46.0,2.0,0.0,0.0,1.0,2.0,3.0,10.0,1.0,13.0,5.0,3.0,,
UBCV,2021.0,W,PHIL,240.0,2,52.0,70.15384615,14.80511917,89.0,23.0,6.0,1.0,0.0,6.0,2.0,7.0,5.0,14.0,6.0,5.0,0.0,,
UBCV,2021.0,W,PHIL,240.0,3,36.0,65.88888889,26.76327738,92.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,1.0,,
UBCV,2021.0,W,PHIL,240.0,OVERALL,128.0,71.0078125,18.27889627,92.0,0.0,14.0,4.0,1.0,7.0,4.0,13.0,18.0,22.0,23.0,18.0,4.0,,
UBCV,2021.0,W,PHIL,250.0,1,49.0,74.85714286,17.83956278,95.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,9.0,8.0,11.0,10.0,2.0,,
UBCV,2021.0,W,PHIL,250.0,2,47.0,71.23404255,17.48317547,90.0,7.0,3.0,2.0,2.0,1.0,4.0,5.0,9.0,6.0,6.0,7.0,2.0,,
UBCV,2021.0,W,PHIL,250.0,OVERALL,96.0,73.08333333,17.66689838,95.0,0.0,6.0,2.0,2.0,3.0,6.0,7.0,18.0,14.0,17.0,17.0,4.0,,
UBCV,2021.0,W,PHIL,310.0,1,49.0,78.51020408,9.199462052,92.0,52.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,13.0,9.0,5.0,,
UBCV,2021.0,W,PHIL,310.0,OVERALL,49.0,78.51020408,9.199462052,92.0,52.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,13.0,9.0,5.0,,
UBCV,2021.0,W,PHIL,311.0,1,33.0,76.09090909,13.67791019,91.0,11.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,9.0,5.0,4.0,3.0,,
UBCV,2021.0,W,PHIL,311.0,OVERALL,33.0,76.09090909,13.67791019,91.0,11.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,9.0,5.0,4.0,3.0,,
UBCV,2021.0,W,PHIL,313.0,1,89.0,78.42696629,9.279605743,93.0,34.0,1.0,1.0,3.0,1.0,1.0,7.0,10.0,17.0,24.0,21.0,3.0,,
UBCV,2021.0,W,PHIL,313.0,OVERALL,89.0,78.42696629,9.279605743,93.0,34.0,1.0,1.0,3.0,1.0,1.0,7.0,10.0,17.0,24.0,21.0,3.0,,
UBCV,2021.0,W,PHIL,314.0,1,24.0,76.66666667,9.99855062,90.0,51.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,3.0,7.0,1.0,,
UBCV,2021.0,W,PHIL,314.0,OVERALL,24.0,76.66666667,9.99855062,90.0,51.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,3.0,7.0,1.0,,
UBCV,2021.0,W,PHIL,315.0,1,17.0,71.94117647,20.81607128,90.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,,
UBCV,2021.0,W,PHIL,315.0,OVERALL,17.0,71.94117647,20.81607128,90.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,,
UBCV,2021.0,W,PHIL,316.0,1,71.0,77.78873239,13.47051329,95.0,9.0,1.0,3.0,2.0,1.0,5.0,3.0,10.0,6.0,14.0,17.0,9.0,,
UBCV,2021.0,W,PHIL,316.0,OVERALL,71.0,77.78873239,13.47051329,95.0,9.0,1.0,3.0,2.0,1.0,5.0,3.0,10.0,6.0,14.0,17.0,9.0,,
UBCV,2021.0,W,PHIL,320.0,1,14.0,68.14285714,13.55250271,90.0,50.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,,
UBCV,2021.0,W,PHIL,320.0,OVERALL,14.0,68.14285714,13.55250271,90.0,50.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,,
UBCV,2021.0,W,PHIL,321.0,1,48.0,76.20833333,15.61090499,93.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,9.0,10.0,6.0,7.0,,
UBCV,2021.0,W,PHIL,321.0,2,59.0,73.01694915,20.00731894,94.0,0.0,4.0,1.0,0.0,2.0,3.0,5.0,10.0,6.0,16.0,9.0,3.0,,
UBCV,2021.0,W,PHIL,321.0,OVERALL,107.0,74.44859813,18.15563411,94.0,0.0,5.0,3.0,3.0,3.0,4.0,6.0,17.0,15.0,26.0,15.0,10.0,,
UBCV,2021.0,W,PHIL,322.0,1,16.0,66.1875,27.18876913,100.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,
UBCV,2021.0,W,PHIL,322.0,OVERALL,16.0,66.1875,27.18876913,100.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,
